"id","site_name","lon","lat","country_id","vivax_id","district"
"1432","Masaka, Ruhuha","30.2121","-1.99169","184","null","null"
"1433","Balaghat","80.1878","21.815","103","null","null"
"1434","Gondia","80.2044","21.4557","103","null","null"
"1435","Koraput","82.7125","18.8101","103","null","null"
"1436","Praia","-23.5109","14.9431","41","null","null"
"1437","Saria","85.5616","21.4425","103","null","null"
"1438","Banigaon, Lanjigarh","83.3621","19.6961","103","null","null"
"1439","Similipadar","83.2081","19.8141","103","null","null"
"1440","Kandhamal","84.0423","20.1242","103","null","null"
"1441","Bonaigarh, Sanajala","84.9592","21.8243","103","null","null"
"1442","Uparginia, Baneigarh","85.0812","21.687","103","null","null"
"1443","Rugudidiha","85.2872","21.5285","103","null","null"
"1444","Bandhabhui","85.2196","21.5282","103","null","null"
"1445","Jalisuan, Barkot","85.0657","21.5994","103","null","null"
"1446","Patalamba","83.3591","19.5264","103","null","null"
"1447","Gartali, Kandsui, Parsali","83.422","19.1802","103","null","null"
"1448","Ganjam District","85.0485","19.3869","103","null","null"
"1449","Andrahal","82.3705","18.4751","103","null","null"
"1450","Malkangiri district","81.7005","18.2216","103","null","null"
"1451","Cuttack","85.8868","20.4743","103","null","null"
"1452","Khorda","85.658","20.1754","103","null","null"
"1453","Baliguda","83.9135","20.2","103","null","null"
"1454","Phulbani","84.2305","20.481","103","null","null"
"1455","Paikmal","84.4514","21.1769","103","null","null"
"1456","Dunguripali, Jharbandh","83.5489","21.0462","103","null","null"
"1457","Chittagong, Khagrachhari","91.9879","23.1082","19","null","null"
"1458","Chittagong, Chittagong","91.8103","22.3381","19","null","null"
"1459","Ratanakiri, Ban Lung","106.99","13.7375","38","null","null"
"1460","Battambang, Samlout","102.859","12.6256","38","null","null"
"1461","Sisakhet, Phu Sing","104.128","14.514","221","null","null"
"1462","West Bengal, Medinipur","87.3174","22.4366","103","null","null"
"1463","Tripura, Agartala","91.3108","23.8661","103","null","null"
"1464","Sisakhet, Khun Han","104.369","14.6342","221","null","null"
"1465","Rakhine, Ann","94.0356","19.7736","153","null","null"
"1466","Steung Treng, Sesan","106.103","13.5554","38","null","null"
"1467","Steung Treng, Siem Pang","106.39","14.1208","38","null","null"
"1468","Ratanakiri, Andoung Meas","107.294","13.8686","38","null","null"
"1469","Ratanakiri, Bar Kaev","107.217","13.6884","38","null","null"
"1470","Steung Treng, Thala Barivat","105.923","13.7876","38","null","null"
"1471","Ratanakiri, Ta Veaeng","107.111","14.0504","38","null","null"
"1472","Steung Treng, Siem Bouk","105.824","13.235","38","null","null"
"1473","Savannakhet, Thaphalanxay","105.961","16.7407","122","null","null"
"1474","Savannakhet, Vilabuly","105.961","16.7407","122","null","null"
"1475","Dak Lak, Ea Sup","107.785","13.1962","242","null","null"
"1476","Dak Nong, Cu Jut","107.803","12.7066","242","null","null"
"1477","Khanh Hoa, Khanh Vinh","108.921","12.2778","242","null","null"
"1478","Ninh Thuan, Ninh Son","108.745","11.7425","242","null","null"
"1479","Gia Lai, Kong Chro","108.565","13.7319","242","null","null"
"1480","Ninh Thuan, Bac Ai","108.768","11.9459","242","null","null"
"1481","Gia Lai, Krong Pa","108.62","13.3115","242","null","null"
"1482","Gia Lai, Ia Grai","107.713","14.0002","242","null","null"
"1483","Dak Lak, Ea Hleo","108.15","13.3562","242","null","null"
"1484","Dak Nong, Tuy Duc","107.335","12.0609","242","null","null"
"1485","Gia Lai, Duc Co","107.694","13.7701","242","null","null"
"1486","Dak Lak, Krong Nang","108.36","12.9419","242","null","null"
"1487","Dak Lak, Ea Kar","108.503","12.8401","242","null","null"
"1488","Dak Lak, Buon Don","107.682","12.9287","242","null","null"
"1489","Gia Lai, Ia Pa","108.553","13.5124","242","null","null"
"1490","Quang Tri, Dong Ha","107.101","16.796","242","null","null"
"1491","Dak Lak, Cu Mgar","108.063","12.9028","242","null","null"
"1492","Khanh Hoa, Cam Lam","109.093","12.0895","242","null","null"
"1493","Quang Tri, Huong Hoa","106.63","16.7491","242","null","null"
"1494","Quang Tri, Dakrong","106.937","16.5774","242","null","null"
"1495","Ubon Ratchathani, Buntharik","105.411","14.7567","221","null","null"
"1496","Ubon Ratchathani, Na Chaluai","105.25","14.5877","221","null","null"
"1497","Ubon Ratchathani, Nam Yuen","105.055","14.4438","221","null","null"
"1498","Sisakhet, Kantharalak","104.651","14.6019","221","null","null"
"1499","Binh Phuoc, Hon Quan","106.554","11.5758","242","null","null"
"1500","Binh Phuoc, Bu Dop","106.799","11.9836","242","null","null"
"1501","Binh Phuoc, Bu Gia Map","107.054","12.0392","242","null","null"
"1502","Ratanakiri, Veun Sai","106.816","14.1462","38","null","null"
"1503","Ninh Thuan, Thuan Bac","108.9","11.8374","242","null","null"
"1504","Elende","11.7167","3.46667","39","null","Centre"
"1505","Elende","11.5122","3.8718","39","null","Centre"
"1506","Elende","11.5122","3.8718","39","null","Centre"
"1507","Bern","7.44368","46.9479","216","null","Bern"
"1509","Sakaby, Hamdalaye","-1.52826","12.364","36","null","Bobo-Dioulasso"
"1510","Kolkata","88.3599","22.5753","103","null","null"
"1511","Kilifi","39.9076","-3.50814","116","null","Kilifi"
"1512","Manhiça Sede, IIha Josina and Magude ","-25.9714","-25.9714","152","null","Manhiça district and Magude District"
"1513","Moissala","17.7666","8.3395","44","null","Moissala"
"1514","Moissala","17.7666","8.3395","44","null","Moissala"
"1515","Moissala","17.7666","8.3395","44","null","Moissala"
"1516","Moissala","17.7666","8.3395","44","null","Moissala"
"1517","Moissala","17.7666","8.3395","44","null","Moissala"
"1518","Moissala","17.7666","8.3395","44","null","Moissala"
"1519","Moissala","17.7666","8.3395","44","null","Moissala"
"1520","Moissala","17.7666","8.3395","44","null","Moissala"
"1521","Moissala","17.7666","8.3395","44","null","Moissala"
"1522","Moissala","17.7666","8.3395","44","null","Moissala"
"1523","Moissala","17.7666","8.3395","44","null","Moissala"
"1524","Moissala","17.7666","8.3395","44","null","Moissala"
"1525","Moissala","17.7666","8.3395","44","null","Moissala"
"1526","Moissala","17.7666","8.3395","44","null","Moissala"
"1527","Moissala","17.7666","8.3395","44","null","Moissala"
"1528","Doneguebougou","-7.98534","12.8063","137","null","Koulikoro"
"1529","","31.808","3.25146","232","null","Adjumani"
"1530","Adjumani","3.37446","3.37446","232","null","Adjumani"
"1531","Bandafassi","-12.3106","12.5387","196","null","Bandafassi"
"1532","Ijede","3.59634","3.59634","162","null","Lagos"
"1539","Lekki and Ijede","3.36708","6.52613","162","null","Lagos"
"1541","Anie","1.19777","7.75615","223","null","Plateaux Region"
"1542","Mibellon","11.39","6.04","39","null","Adamawa Region"
"1543","Gounougou","13.3852","9.38589","39","null","North Region"
"1544","Elende, Mibellon, Gounougou","11.5122","3.8718","39","null","Centre, Adamawa Region, North Region"
"1545","Kouve","1.4193","6.65634","223","null","Maritime Region"
"1546","","-16.9335","14.7905","196","null","Thiès"
"1547","Boa Vista","-60.677","2.82091","32","null","Roraima"
"1548","Alto Alegre","-61.3113","2.99278","32","null","Roraima"
"1549","Mucajaí","-60.9192","2.44769","32","null","Roraima"
"1550","Itaituba","-55.993","-4.26285","32","null","Pará"
"1551","Caracaraí","-61.1275","1.82256","32","null","Roraima"
"1552","Tigray","38.5677","13.9548","71","null","null"
"1553","Bukangara","31.0241","-1.71925","220","null","Kagera"
"1554","Mlimba","35.8085","-8.78047","220","null","Kilombero"
"1555","Kibindu","37.8837","-5.93155","220","null","Bagamoyo"
"1556","Yombo","38.8479","-6.58464","220","null","Temeke"
"1557","Akure","7.25521","5.18248","162","null","Ondo"
"1558","Kitgum","32.8814","3.29676","232","null","Kitgum"
"1559","Ouagadougou","-1.5197","12.3714","36","null","Ouagadougou"
"1560","Ujiji","29.662","-4.88376","220","null","Kigoma"
"1561","","-58.1456","6.79428","95","null","null"
"1562","","-58.1456","6.79428","95","null","null"
"1563","Bungoma","34.5587","0.56946","116","null","Western Kenya"
"1564","","28.2888","-15.4141","248","null","Lusaka"
"1565","Diourbel","-16.2341","14.658","196","null","Diourbel"
"1566","Accra","-0.1974","5.5593","84","null","null"
"1567","","-0.1974","5.5593","84","null","null"
"1568","Ijede, Agura","3.5408","6.60957","162","null","Ikorodu"
"1569","Acholi","32.9136","3.14361","232","null","null"
"1570","West Nile","31.2","3.0","232","null","null"
"1571","Karamoja","34.1532","2.8309","232","null","null"
"1572","Lango","32.8899","2.2677","232","null","null"
"1573","Nanoro","-2.1913","12.6885","36","null","null"
"1574","Ilesa","4.7096","7.6103","162","null","null"
"1575","Busia County","34.2422","0.4347","116","null","null"
"1576","Kaolack","-16.0762","14.1608","196","null","Kaolack"
"1577","Kolda","-14.9422","12.9004","196","null","Kolda"
"1578","Djoumouna, Massissia, Mayanga, Ntoula","15.8277","-0.228","52","null","null"
"1579","","42.5903","11.8251","62","null","null"
