"id","basic_id","mixed_incl","present","present_quantity_unknown","tested","marker_type_id","site_id","site_id2","start_year","end_year","k13_id"
"127705","3341","false","3","false","7","80","299","null","1996","1998","null"
"127706","3342","false","3","false","7","72","299","null","1996","1998","null"
"127707","3343","false","1","false","7","81","299","null","1996","1998","null"
"127708","5846","false","3","false","7","65","299","null","1996","1998","null"
"127709","5847","false","3","false","7","89","299","null","1996","1998","null"
"127710","5848","false","1","false","7","62","299","null","1996","1998","null"
"127711","null","false","3","null","7","1","299","null","1996","1998","null"
"127712","3313","false","4","false","4","72","302","null","1993","1998","null"
"127713","5959","false","4","false","4","65","302","null","1993","1998","null"
"127714","null","false","2","null","4","185","302","null","1993","1998","null"
"127715","null","false","1","null","4","6","302","null","1993","1998","null"
"127716","3327","false","3","false","4","72","561","null","1995","1998","null"
"127717","3328","false","1","false","4","81","561","null","1995","1998","null"
"127718","6039","false","3","false","4","65","561","null","1995","1998","null"
"127719","6040","false","1","false","4","62","561","null","1995","1998","null"
"127720","null","false","1","null","2","1","561","null","1995","1998","null"
"127721","3323","false","2","false","2","81","625","null","1994","1998","null"
"127722","5972","false","2","false","2","62","625","null","1994","1998","null"
"127723","5973","false","0","false","2","65","625","null","1994","1998","null"
"127724","5974","false","0","false","2","89","625","null","1994","1998","null"
"127725","null","false","1","null","2","185","625","null","1994","1998","null"
"127726","3337","false","2","false","2","72","114","null","1998","1998","null"
"127727","5938","false","2","false","2","65","114","null","1998","1998","null"
"127728","null","false","1","null","2","185","114","null","1998","1998","null"
"127729","3311","false","1","false","1","72","498","null","1992","1992","null"
"127730","5827","false","1","false","1","65","498","null","1992","1992","null"
"127731","3340","false","1","false","5","81","307","null","1988","1993","null"
"127732","3339","false","3","false","5","72","307","null","1988","1993","null"
"127733","3338","false","1","false","5","80","307","null","1988","1993","null"
"127734","5849","false","5","false","5","65","307","null","1988","1993","null"
"127735","5850","false","1","false","5","89","307","null","1988","1993","null"
"127736","5851","false","1","false","5","62","307","null","1988","1993","null"
"127737","null","false","3","null","4","7","307","null","1988","1993","null"
"127738","null","false","1","null","4","1","307","null","1988","1993","null"
"127739","null","false","1","null","4","6","307","null","1988","1993","null"
"127740","3314","false","1","false","1","72","189","null","1994","1994","null"
"127741","5843","false","1","false","1","65","189","null","1994","1994","null"
"127742","null","false","1","null","1","185","189","null","1994","1994","null"
"128800","null","false","57","null","61","6","6674","null","2007","2007","null"
"128801","null","false","35","null","61","7","6674","null","2007","2007","null"
"128802","null","false","61","null","61","1","6674","null","2007","2007","null"
"128803","null","false","3","null","30","11","6674","null","2007","2007","null"
"128804","null","false","28","null","30","10","6674","null","2007","2007","null"
"128805","null","false","7","null","30","9","6674","null","2007","2007","null"
"128806","null","false","2","null","30","12","6674","null","2007","2007","null"
"128807","null","false","31","null","61","185","6674","null","2007","2007","null"
"128820","3297","false","30","false","30","126","201","null","2004","2009","null"
"128821","3295","false","30","false","30","80","201","null","2004","2009","null"
"128822","3296","false","30","false","30","141","201","null","2004","2009","null"
"128823","5884","false","0","false","30","132","201","null","2004","2009","null"
"128824","5885","false","30","false","30","89","201","null","2004","2009","null"
"128825","null","false","0","null","30","6","201","null","2004","2009","null"
"128826","null","false","0","null","30","7","201","null","2004","2009","null"
"128827","null","false","0","null","30","1","201","null","2004","2009","null"
"128828","null","false","0","null","30","10","201","null","2004","2009","null"
"128829","null","false","0","null","30","180","201","null","2004","2009","null"
"128830","null","false","0","null","30","11","201","null","2004","2009","null"
"128831","null","false","0","null","30","191","201","null","2004","2009","null"
"128876","3074","false","63","false","63","141","507","null","2009","2009","null"
"128877","3075","false","63","false","63","134","507","null","2009","2009","null"
"128878","3073","false","63","false","63","65","507","null","2009","2009","null"
"128879","null","false","9","null","58","185","507","null","2009","2009","null"
"128880","null","false","27","null","58","7","507","null","2009","2009","null"
"128881","null","false","36","null","58","1","507","null","2009","2009","null"
"128882","null","false","11","null","55","9","507","null","2009","2009","null"
"128883","null","false","41","null","55","10","507","null","2009","2009","null"
"128884","null","false","29","null","55","11","507","null","2009","2009","null"
"128885","null","false","11","null","55","12","507","null","2009","2009","null"
"130591","null","false","25","null","26","126","6720","null","2015","2015","null"
"130592","null","false","1","null","26","132","6720","null","2015","2015","null"
"130593","null","false","14","null","20","194","6720","null","2015","2015","null"
"130594","null","false","6","null","20","195","6720","null","2015","2015","null"
"130595","null","false","27","null","37","126","6721","null","2015","2015","null"
"130596","null","false","10","null","37","132","6721","null","2015","2015","null"
"130597","null","false","26","null","33","194","6721","null","2015","2015","null"
"130598","null","false","7","null","33","195","6721","null","2015","2015","null"
"130599","null","false","86","null","86","126","1991","null","2014","2014","null"
"130600","null","false","0","null","86","132","1991","null","2014","2014","null"
"130601","null","false","82","null","86","194","1991","null","2014","2014","null"
"130602","null","false","4","null","86","195","1991","null","2014","2014","null"
"130603","null","false","64","null","64","126","1992","null","2014","2014","null"
"130604","null","false","0","null","64","132","1992","null","2014","2014","null"
"130605","null","false","2","null","58","195","1992","null","2014","2014","null"
"130606","null","false","28","null","28","126","6718","null","2014","2014","null"
"130607","null","false","0","null","28","132","6718","null","2014","2014","null"
"130608","null","false","24","null","25","194","6718","null","2014","2014","null"
"130609","null","false","1","null","25","195","6718","null","2014","2014","null"
"130610","null","false","12","null","14","126","6719","null","2014","2014","null"
"130611","null","false","2","null","14","132","6719","null","2014","2014","null"
"130612","null","false","22","null","23","194","6719","null","2014","2014","null"
"130613","null","false","1","null","23","195","6719","null","2014","2014","null"
"130670","null","false","1","null","9","194","2002","null","2017","2017","null"
"130671","null","false","8","null","9","195","2002","null","2017","2017","null"
"130672","null","false","18","null","33","194","2003","null","2016","2016","null"
"130673","null","false","15","null","33","195","2003","null","2016","2016","null"
"130674","null","false","9","null","20","126","6726","null","2016","2016","null"
"130675","null","false","11","null","20","132","6726","null","2016","2016","null"
"130676","null","false","9","null","22","194","6726","null","2016","2016","null"
"130677","null","false","13","null","22","195","6726","null","2016","2016","null"
"130678","null","false","39","null","39","126","6727","null","2017","2017","null"
"130679","null","false","0","null","39","132","6727","null","2017","2017","null"
"130680","null","false","4","null","39","194","6727","null","2017","2017","null"
"130681","null","false","35","null","39","195","6727","null","2017","2017","null"
"130682","null","false","40","null","40","126","6728","null","2017","2017","null"
"130683","null","false","0","null","40","132","6728","null","2017","2017","null"
"130684","null","false","9","null","39","194","6728","null","2017","2017","null"
"130685","null","false","30","null","39","195","6728","null","2017","2017","null"
"130686","null","false","9","null","9","126","6729","null","2018","2018","null"
"130687","null","false","0","null","9","132","6729","null","2018","2018","null"
"130688","null","false","0","null","9","194","6729","null","2018","2018","null"
"130689","null","false","9","null","9","195","6729","null","2018","2018","null"
"130690","null","false","7","null","18","194","1996","null","2016","2016","null"
"130691","null","false","11","null","18","195","1996","null","2016","2016","null"
"130692","null","false","7","null","10","194","1997","null","2017","2017","null"
"130693","null","false","3","null","10","195","1997","null","2017","2017","null"
"130790","null","false","11","null","11","126","6452","null","2017","2017","null"
"130791","null","false","0","null","11","132","6452","null","2017","2017","null"
"130792","null","false","12","null","12","194","6452","null","2017","2017","null"
"130793","null","false","0","null","12","195","6452","null","2017","2017","null"
"130794","null","false","1","null","1","126","6740","null","2019","2019","null"
"130795","null","false","0","null","1","132","6740","null","2019","2019","null"
"130796","null","false","1","null","1","194","6740","null","2019","2019","null"
"130797","null","false","0","null","1","195","6740","null","2019","2019","null"
"130798","null","false","1","null","1","126","6453","null","2018","2018","null"
"130799","null","false","0","null","1","132","6453","null","2018","2018","null"
"130800","null","false","1","null","1","194","6453","null","2018","2018","null"
"130801","null","false","0","null","1","195","6453","null","2018","2018","null"
"130802","null","false","4","null","4","126","6741","null","2019","2019","null"
"130803","null","false","0","null","4","132","6741","null","2019","2019","null"
"130804","null","false","4","null","4","194","6741","null","2019","2019","null"
"130805","null","false","0","null","4","195","6741","null","2019","2019","null"
"130806","null","false","8","null","8","126","6742","null","2019","2019","null"
"130807","null","false","0","null","8","132","6742","null","2019","2019","null"
"130808","null","false","8","null","8","194","6742","null","2019","2019","null"
"130809","null","false","0","null","8","195","6742","null","2019","2019","null"
"130870","null","false","13","null","13","126","6759","null","2018","2018","null"
"130871","null","false","0","null","13","132","6759","null","2018","2018","null"
"130872","null","false","7","null","13","194","6759","null","2018","2018","null"
"130873","null","false","6","null","13","195","6759","null","2018","2018","null"
"130874","null","false","8","null","9","126","6760","null","2018","2018","null"
"130875","null","false","1","null","9","132","6760","null","2018","2018","null"
"130876","null","false","5","null","9","194","6760","null","2018","2018","null"
"130877","null","false","4","null","9","195","6760","null","2018","2018","null"
"130878","null","false","4","null","4","126","6761","null","2018","2018","null"
"130879","null","false","0","null","4","132","6761","null","2018","2018","null"
"130880","null","false","2","null","4","194","6761","null","2018","2018","null"
"130881","null","false","2","null","4","195","6761","null","2018","2018","null"
"130882","null","false","4","null","4","126","6762","null","2019","2019","null"
"130883","null","false","0","null","4","132","6762","null","2019","2019","null"
"130884","null","false","3","null","4","194","6762","null","2019","2019","null"
"130885","null","false","1","null","4","195","6762","null","2019","2019","null"
"130886","null","false","17","null","17","126","6763","null","2019","2019","null"
"130887","null","false","0","null","17","132","6763","null","2019","2019","null"
"130888","null","false","0","null","17","194","6763","null","2019","2019","null"
"130889","null","false","17","null","17","195","6763","null","2019","2019","null"
"130908","null","false","2","null","10","194","6768","null","2016","2016","null"
"130909","null","false","8","null","10","195","6768","null","2016","2016","null"
"130910","null","false","19","null","26","194","6769","null","2014","2014","null"
"130911","null","false","7","null","26","195","6769","null","2014","2014","null"
"130912","null","false","1","null","5","194","6767","null","2015","2015","null"
"130913","null","false","4","null","5","195","6767","null","2015","2015","null"
"131698","null","false","9","null","26","56","6827","null","2015","2016","null"
"131699","null","false","9","null","26","59","6827","null","2015","2016","null"
"131700","null","false","9","null","26","65","6827","null","2015","2016","null"
"131701","null","false","7","null","26","35","6827","null","2015","2016","null"
"131702","null","false","6","null","26","36","6827","null","2015","2016","null"
"131703","null","false","8","null","26","49","6827","null","2015","2016","null"
"131704","null","false","7","null","26","53","6827","null","2015","2016","null"
"131705","null","false","2","null","26","125","6827","null","2015","2016","null"
"131706","null","false","22","null","26","116","6827","null","2015","2016","null"
"131777","null","false","21","null","62","89","4678","null","2008","2008","null"
"131778","null","false","41","null","62","65","4678","null","2008","2008","null"
"131779","null","false","21","null","62","80","4678","null","2008","2008","null"
"131780","null","false","16","null","62","99","4678","null","2008","2008","null"
"131781","null","false","25","null","62","86","4678","null","2008","2008","null"
"131782","null","false","36","null","62","141","4678","null","2008","2008","null"
"131783","null","false","26","null","62","125","4678","null","2008","2008","null"
"131784","null","false","29","null","62","156","4678","null","2008","2008","null"
"131785","null","false","16","null","62","170","4678","null","2008","2008","null"
"131786","null","false","4","null","62","198","4678","null","2008","2008","null"
"131787","null","false","10","null","62","171","4678","null","2008","2008","null"
"131788","null","false","3","null","62","158","4678","null","2008","2008","null"
"131789","null","false","42","null","75","89","4680","null","2008","2008","null"
"131790","null","false","33","null","75","65","4680","null","2008","2008","null"
"131791","null","false","42","null","75","80","4680","null","2008","2008","null"
"131792","null","false","20","null","75","99","4680","null","2008","2008","null"
"131793","null","false","13","null","75","86","4680","null","2008","2008","null"
"131794","null","false","25","null","75","141","4680","null","2008","2008","null"
"131795","null","false","50","null","75","125","4680","null","2008","2008","null"
"131796","null","false","22","null","75","156","4680","null","2008","2008","null"
"131797","null","false","13","null","75","170","4680","null","2008","2008","null"
"131798","null","false","0","null","75","198","4680","null","2008","2008","null"
"131799","null","false","37","null","75","171","4680","null","2008","2008","null"
"131800","null","false","3","null","75","158","4680","null","2008","2008","null"
"131801","null","false","7","null","52","89","4696","null","2011","2011","null"
"131802","null","false","45","null","52","65","4696","null","2011","2011","null"
"131803","null","false","7","null","52","80","4696","null","2011","2011","null"
"131804","null","false","33","null","52","99","4696","null","2011","2011","null"
"131805","null","false","5","null","52","72","4696","null","2011","2011","null"
"131806","null","false","7","null","52","86","4696","null","2011","2011","null"
"131807","null","false","10","null","52","141","4696","null","2011","2011","null"
"131808","null","false","42","null","52","125","4696","null","2011","2011","null"
"131809","null","false","4","null","52","156","4696","null","2011","2011","null"
"131810","null","false","16","null","52","171","4696","null","2011","2011","null"
"131811","null","false","6","null","52","165","4696","null","2011","2011","null"
"131812","null","false","16","null","52","170","4696","null","2011","2011","null"
"131813","null","false","4","null","52","199","4696","null","2011","2011","null"
"131814","null","false","6","null","52","150","4696","null","2011","2011","null"
"131815","null","false","21","null","75","89","4681","null","2009","2009","null"
"131816","null","false","54","null","75","65","4681","null","2009","2009","null"
"131817","null","false","21","null","75","80","4681","null","2009","2009","null"
"131818","null","false","25","null","75","99","4681","null","2009","2009","null"
"131819","null","false","0","null","75","71","4681","null","2009","2009","null"
"131820","null","false","3","null","75","72","4681","null","2009","2009","null"
"131821","null","false","26","null","75","86","4681","null","2009","2009","null"
"131822","null","false","40","null","75","141","4681","null","2009","2009","null"
"131823","null","false","35","null","75","125","4681","null","2009","2009","null"
"131824","null","false","28","null","75","156","4681","null","2009","2009","null"
"131825","null","false","15","null","75","171","4681","null","2009","2009","null"
"131826","null","false","20","null","75","170","4681","null","2009","2009","null"
"131827","null","false","5","null","75","198","4681","null","2009","2009","null"
"131828","null","false","5","null","75","158","4681","null","2009","2009","null"
"131829","null","false","2","null","75","150","4681","null","2009","2009","null"
"131830","null","false","3","null","56","89","4697","null","2012","2012","null"
"131831","null","false","53","null","56","65","4697","null","2012","2012","null"
"131832","null","false","3","null","56","80","4697","null","2012","2012","null"
"131833","null","false","3","null","56","86","4697","null","2012","2012","null"
"131834","null","false","39","null","56","99","4697","null","2012","2012","null"
"131835","null","false","11","null","56","72","4697","null","2012","2012","null"
"131836","null","false","9","null","56","141","4697","null","2012","2012","null"
"131837","null","false","47","null","56","125","4697","null","2012","2012","null"
"131838","null","false","3","null","56","156","4697","null","2012","2012","null"
"131839","null","false","8","null","56","170","4697","null","2012","2012","null"
"131840","null","false","14","null","56","171","4697","null","2012","2012","null"
"131841","null","false","6","null","56","150","4697","null","2012","2012","null"
"131842","null","false","3","null","56","169","4697","null","2012","2012","null"
"131843","null","false","14","null","56","165","4697","null","2012","2012","null"
"131844","null","false","8","null","56","199","4697","null","2012","2012","null"
"131845","null","false","53","null","126","89","4682","null","2009","2009","null"
"131846","null","false","73","null","126","65","4682","null","2009","2009","null"
"131847","null","false","42","null","126","80","4682","null","2009","2009","null"
"131848","null","false","40","null","126","99","4682","null","2009","2009","null"
"131849","null","false","11","null","126","71","4682","null","2009","2009","null"
"131850","null","false","4","null","126","72","4682","null","2009","2009","null"
"131851","null","false","29","null","126","86","4682","null","2009","2009","null"
"131852","null","false","45","null","126","141","4682","null","2009","2009","null"
"131853","null","false","81","null","126","125","4682","null","2009","2009","null"
"131854","null","false","38","null","126","156","4682","null","2009","2009","null"
"131855","null","false","51","null","126","171","4682","null","2009","2009","null"
"131856","null","false","30","null","126","170","4682","null","2009","2009","null"
"131857","null","false","0","null","126","198","4682","null","2009","2009","null"
"131858","null","false","7","null","126","158","4682","null","2009","2009","null"
"131859","null","false","0","null","126","150","4682","null","2009","2009","null"
"131860","null","false","3","null","78","89","4698","null","2012","2012","null"
"131861","null","false","75","null","78","65","4698","null","2012","2012","null"
"131862","null","false","3","null","78","80","4698","null","2012","2012","null"
"131863","null","false","7","null","78","86","4698","null","2012","2012","null"
"131864","null","false","59","null","78","99","4698","null","2012","2012","null"
"131865","null","false","9","null","78","72","4698","null","2012","2012","null"
"131866","null","false","12","null","78","141","4698","null","2012","2012","null"
"131867","null","false","66","null","78","125","4698","null","2012","2012","null"
"131868","null","false","3","null","78","156","4698","null","2012","2012","null"
"131869","null","false","16","null","78","170","4698","null","2012","2012","null"
"131870","null","false","21","null","78","171","4698","null","2012","2012","null"
"131871","null","false","9","null","78","150","4698","null","2012","2012","null"
"131872","null","false","4","null","78","169","4698","null","2012","2012","null"
"131873","null","false","12","null","78","165","4698","null","2012","2012","null"
"131874","null","false","13","null","78","199","4698","null","2012","2012","null"
"131875","null","false","10","null","51","89","4683","null","2010","2010","null"
"131876","null","false","41","null","51","65","4683","null","2010","2010","null"
"131877","null","false","10","null","51","80","4683","null","2010","2010","null"
"131878","null","false","6","null","51","72","4683","null","2010","2010","null"
"131879","null","false","0","null","51","71","4683","null","2010","2010","null"
"131880","null","false","12","null","51","86","4683","null","2010","2010","null"
"131881","null","false","23","null","51","99","4683","null","2010","2010","null"
"131882","null","false","16","null","51","141","4683","null","2010","2010","null"
"131883","null","false","35","null","51","125","4683","null","2010","2010","null"
"131884","null","false","10","null","51","156","4683","null","2010","2010","null"
"131885","null","false","18","null","51","170","4683","null","2010","2010","null"
"131886","null","false","6","null","51","171","4683","null","2010","2010","null"
"131887","null","false","1","null","51","198","4683","null","2010","2010","null"
"131888","null","false","5","null","51","150","4683","null","2010","2010","null"
"131889","null","false","11","null","51","165","4683","null","2010","2010","null"
"131890","null","false","4","null","47","89","4699","null","2013","2013","null"
"131891","null","false","43","null","47","65","4699","null","2013","2013","null"
"131892","null","false","4","null","47","80","4699","null","2013","2013","null"
"131893","null","false","5","null","47","86","4699","null","2013","2013","null"
"131894","null","false","24","null","47","99","4699","null","2013","2013","null"
"131895","null","false","14","null","47","72","4699","null","2013","2013","null"
"131896","null","false","6","null","47","141","4699","null","2013","2013","null"
"131897","null","false","41","null","47","125","4699","null","2013","2013","null"
"131898","null","false","4","null","47","156","4699","null","2013","2013","null"
"131899","null","false","8","null","47","170","4699","null","2013","2013","null"
"131900","null","false","17","null","47","165","4699","null","2013","2013","null"
"131901","null","false","6","null","47","199","4699","null","2013","2013","null"
"131902","null","false","2","null","47","150","4699","null","2013","2013","null"
"131903","null","false","10","null","47","171","4699","null","2013","2013","null"
"131904","null","false","12","null","47","89","4684","null","2010","2010","null"
"131905","null","false","35","null","47","65","4684","null","2010","2010","null"
"131906","null","false","10","null","47","80","4684","null","2010","2010","null"
"131907","null","false","0","null","47","72","4684","null","2010","2010","null"
"131908","null","false","2","null","47","71","4684","null","2010","2010","null"
"131909","null","false","12","null","47","86","4684","null","2010","2010","null"
"131910","null","false","23","null","47","99","4684","null","2010","2010","null"
"131911","null","false","8","null","47","141","4684","null","2010","2010","null"
"131912","null","false","39","null","47","125","4684","null","2010","2010","null"
"131913","null","false","8","null","47","156","4684","null","2010","2010","null"
"131914","null","false","13","null","47","170","4684","null","2010","2010","null"
"131915","null","false","14","null","47","171","4684","null","2010","2010","null"
"131916","null","false","0","null","47","198","4684","null","2010","2010","null"
"131917","null","false","0","null","47","150","4684","null","2010","2010","null"
"131918","null","false","12","null","47","165","4684","null","2010","2010","null"
"131919","null","false","3","null","58","89","4700","null","2013","2013","null"
"131920","null","false","55","null","58","65","4700","null","2013","2013","null"
"131921","null","false","3","null","58","80","4700","null","2013","2013","null"
"131922","null","false","4","null","58","86","4700","null","2013","2013","null"
"131923","null","false","33","null","58","99","4700","null","2013","2013","null"
"131924","null","false","18","null","58","72","4700","null","2013","2013","null"
"131925","null","false","7","null","58","141","4700","null","2013","2013","null"
"131926","null","false","51","null","58","125","4700","null","2013","2013","null"
"131927","null","false","3","null","58","156","4700","null","2013","2013","null"
"131928","null","false","9","null","58","170","4700","null","2013","2013","null"
"131929","null","false","24","null","58","165","4700","null","2013","2013","null"
"131930","null","false","8","null","58","199","4700","null","2013","2013","null"
"131931","null","false","4","null","58","150","4700","null","2013","2013","null"
"131932","null","false","10","null","58","171","4700","null","2013","2013","null"
"131933","null","false","6","null","54","89","4685","null","2011","2011","null"
"131934","null","false","48","null","54","65","4685","null","2011","2011","null"
"131935","null","false","6","null","54","80","4685","null","2011","2011","null"
"131936","null","false","32","null","54","99","4685","null","2011","2011","null"
"131937","null","false","10","null","54","72","4685","null","2011","2011","null"
"131938","null","false","6","null","54","86","4685","null","2011","2011","null"
"131939","null","false","17","null","54","141","4685","null","2011","2011","null"
"131940","null","false","37","null","54","125","4685","null","2011","2011","null"
"131941","null","false","9","null","54","156","4685","null","2011","2011","null"
"131942","null","false","15","null","54","171","4685","null","2011","2011","null"
"131943","null","false","7","null","54","165","4685","null","2011","2011","null"
"131944","null","false","15","null","54","170","4685","null","2011","2011","null"
"131945","null","false","0","null","54","199","4685","null","2011","2011","null"
"131946","null","false","8","null","54","150","4685","null","2011","2011","null"
"131947","null","false","24","null","130","89","4677","null","2014","2015","null"
"131948","null","false","106","null","130","65","4677","null","2014","2015","null"
"131949","null","false","112","null","130","141","4677","null","2014","2015","null"
"131950","null","false","8","null","130","125","4677","null","2014","2015","null"
"131951","null","false","10","null","130","124","4677","null","2014","2015","null"
"131952","null","false","137","null","599","89","4676","null","2013","2014","null"
"131953","null","false","341","null","599","65","4676","null","2013","2014","null"
"131954","null","false","121","null","599","62","4676","null","2013","2014","null"
"131955","null","false","520","null","594","141","4676","null","2013","2014","null"
"131956","null","false","19","null","594","125","4676","null","2013","2014","null"
"131957","null","false","55","null","594","124","4676","null","2013","2014","null"
"131958","null","false","225","null","599","161","4676","null","2013","2014","null"
"131959","null","false","150","null","599","116","4676","null","2013","2014","null"
"131960","null","false","234","null","599","117","4676","null","2013","2014","null"
"131961","null","false","453","null","596","134","4676","null","2013","2014","null"
"131962","null","false","56","null","596","111","4676","null","2013","2014","null"
"131963","null","false","87","null","596","109","4676","null","2013","2014","null"
"131964","null","false","24","null","47","89","4704","null","2006","2006","null"
"131965","null","false","14","null","47","65","4704","null","2006","2006","null"
"131966","null","false","9","null","47","62","4704","null","2006","2006","null"
"131967","null","false","13","null","48","141","4704","null","2006","2006","null"
"131968","null","false","27","null","48","125","4704","null","2006","2006","null"
"131969","null","false","8","null","48","124","4704","null","2006","2006","null"
"131970","null","false","126","null","180","89","4705","null","2007","2008","null"
"131971","null","false","34","null","180","65","4705","null","2007","2008","null"
"131972","null","false","20","null","180","62","4705","null","2007","2008","null"
"131973","null","false","85","null","180","141","4705","null","2007","2008","null"
"131974","null","false","59","null","180","125","4705","null","2007","2008","null"
"131975","null","false","36","null","180","124","4705","null","2007","2008","null"
"131976","null","false","119","null","140","89","4706","null","2012","2013","null"
"131977","null","false","14","null","140","65","4706","null","2012","2013","null"
"131978","null","false","7","null","140","62","4706","null","2012","2013","null"
"131979","null","false","101","null","140","141","4706","null","2012","2013","null"
"131980","null","false","11","null","140","125","4706","null","2012","2013","null"
"131981","null","false","28","null","140","124","4706","null","2012","2013","null"
"131982","null","false","198","null","205","89","4707","null","2014","2014","null"
"131983","null","false","2","null","205","65","4707","null","2014","2014","null"
"131984","null","false","5","null","205","62","4707","null","2014","2014","null"
"131985","null","false","183","null","213","141","4707","null","2014","2014","null"
"131986","null","false","20","null","213","125","4707","null","2014","2014","null"
"131987","null","false","10","null","213","124","4707","null","2014","2014","null"
"131988","null","false","4","null","5","89","4832","null","2011","2014","null"
"131989","null","false","1","null","5","65","4832","null","2011","2014","null"
"131990","null","false","0","null","5","62","4832","null","2011","2014","null"
"131991","null","false","4","null","5","80","4832","null","2011","2014","null"
"131992","null","false","1","null","5","72","4832","null","2011","2014","null"
"131993","null","false","0","null","5","81","4832","null","2011","2014","null"
"131994","null","false","5","null","5","33","4832","null","2011","2014","null"
"131995","null","false","0","null","5","35","4832","null","2011","2014","null"
"131996","null","false","0","null","5","34","4832","null","2011","2014","null"
"131997","null","false","4","null","6","89","4833","null","2011","2014","null"
"131998","null","false","2","null","6","65","4833","null","2011","2014","null"
"131999","null","false","0","null","6","62","4833","null","2011","2014","null"
"132000","null","false","4","null","6","80","4833","null","2011","2014","null"
"132001","null","false","2","null","6","72","4833","null","2011","2014","null"
"132002","null","false","0","null","6","81","4833","null","2011","2014","null"
"132003","null","false","4","null","6","33","4833","null","2011","2014","null"
"132004","null","false","2","null","6","35","4833","null","2011","2014","null"
"132005","null","false","0","null","6","34","4833","null","2011","2014","null"
"132006","null","false","7","null","9","89","4834","null","2011","2014","null"
"132007","null","false","2","null","9","65","4834","null","2011","2014","null"
"132008","null","false","0","null","9","62","4834","null","2011","2014","null"
"132009","null","false","7","null","9","80","4834","null","2011","2014","null"
"132010","null","false","2","null","9","72","4834","null","2011","2014","null"
"132011","null","false","0","null","9","81","4834","null","2011","2014","null"
"132012","null","false","7","null","9","33","4834","null","2011","2014","null"
"132013","null","false","2","null","9","35","4834","null","2011","2014","null"
"132014","null","false","null","null","9","34","4834","null","2011","2014","null"
"132015","null","false","7","null","11","89","4835","null","2011","2014","null"
"132016","null","false","3","null","11","65","4835","null","2011","2014","null"
"132017","null","false","1","null","11","62","4835","null","2011","2014","null"
"132018","null","false","7","null","11","80","4835","null","2011","2014","null"
"132019","null","false","3","null","11","72","4835","null","2011","2014","null"
"132020","null","false","1","null","11","81","4835","null","2011","2014","null"
"132021","null","false","6","null","11","33","4835","null","2011","2014","null"
"132022","null","false","3","null","11","35","4835","null","2011","2014","null"
"132023","null","false","2","null","11","34","4835","null","2011","2014","null"
"132024","null","false","22","null","42","89","4836","null","2011","2014","null"
"132025","null","false","17","null","42","65","4836","null","2011","2014","null"
"132026","null","false","3","null","42","62","4836","null","2011","2014","null"
"132027","null","false","22","null","42","80","4836","null","2011","2014","null"
"132028","null","false","17","null","42","72","4836","null","2011","2014","null"
"132029","null","false","3","null","42","81","4836","null","2011","2014","null"
"132030","null","false","21","null","42","33","4836","null","2011","2014","null"
"132031","null","false","17","null","42","35","4836","null","2011","2014","null"
"132032","null","false","4","null","42","34","4836","null","2011","2014","null"
"132033","null","false","2","null","3","89","4837","null","2011","2014","null"
"132034","null","false","1","null","3","65","4837","null","2011","2014","null"
"132035","null","false","0","null","3","62","4837","null","2011","2014","null"
"132036","null","false","2","null","3","80","4837","null","2011","2014","null"
"132037","null","false","1","null","3","72","4837","null","2011","2014","null"
"132038","null","false","0","null","3","81","4837","null","2011","2014","null"
"132039","null","false","2","null","3","33","4837","null","2011","2014","null"
"132040","null","false","0","null","3","35","4837","null","2011","2014","null"
"132041","null","false","1","null","3","34","4837","null","2011","2014","null"
"132042","null","false","4","null","20","89","4838","null","2011","2014","null"
"132043","null","false","12","null","20","65","4838","null","2011","2014","null"
"132044","null","false","4","null","20","62","4838","null","2011","2014","null"
"132045","null","false","4","null","20","80","4838","null","2011","2014","null"
"132046","null","false","12","null","20","72","4838","null","2011","2014","null"
"132047","null","false","4","null","20","81","4838","null","2011","2014","null"
"132048","null","false","4","null","20","33","4838","null","2011","2014","null"
"132049","null","false","12","null","20","35","4838","null","2011","2014","null"
"132050","null","false","4","null","20","34","4838","null","2011","2014","null"
"132051","null","false","6","null","11","89","4839","null","2011","2014","null"
"132052","null","false","2","null","11","65","4839","null","2011","2014","null"
"132053","null","false","3","null","11","62","4839","null","2011","2014","null"
"132054","null","false","6","null","11","80","4839","null","2011","2014","null"
"132055","null","false","2","null","11","72","4839","null","2011","2014","null"
"132056","null","false","3","null","11","81","4839","null","2011","2014","null"
"132057","null","false","5","null","11","33","4839","null","2011","2014","null"
"132058","null","false","5","null","11","35","4839","null","2011","2014","null"
"132059","null","false","3","null","11","34","4839","null","2011","2014","null"
"132060","null","false","32","null","47","89","4840","null","2011","2014","null"
"132061","null","false","13","null","47","65","4840","null","2011","2014","null"
"132062","null","false","2","null","47","62","4840","null","2011","2014","null"
"132063","null","false","32","null","47","80","4840","null","2011","2014","null"
"132064","null","false","13","null","47","72","4840","null","2011","2014","null"
"132065","null","false","2","null","47","81","4840","null","2011","2014","null"
"132066","null","false","32","null","47","33","4840","null","2011","2014","null"
"132067","null","false","10","null","47","35","4840","null","2011","2014","null"
"132068","null","false","5","null","47","34","4840","null","2011","2014","null"
"132069","null","false","2","null","11","89","4841","null","2011","2014","null"
"132070","null","false","7","null","11","65","4841","null","2011","2014","null"
"132071","null","false","2","null","11","62","4841","null","2011","2014","null"
